cl_dbc_tarief_agb_code|cl_productgroep_code|cl_declaratiecode|cl_declaratiecode_kleur|cl_dbc_tarief_basis|cl_dbc_tarief_max|cl_dbc_nhc_tarief|cl_dbc_tarief_begindatum|cl_dbc_tarief_einddatum|cl_dbc_tarief_mutatie
0329|143044|100196|groen|7601952|0|0|20110101|20111231|
0329|143045|100197|groen|7668100|0|0|20090101|20091231|
0329|143045|100197|groen|7488100|0|0|20100101|20101231|
0329|143045|100197|groen|7616599|0|0|20110101|20111231|
0329|143046|100198|groen|7741000|0|0|20090101|20091231|
0329|143046|100198|groen|7559300|0|0|20100101|20101231|
0329|143046|100198|groen|7689021|0|0|20110101|20111231|
0329|143047|100199|groen|7772500|0|0|20090101|20091231|
0329|143047|100199|groen|7590000|0|0|20100101|20101231|
0329|143047|100199|groen|7720247|0|0|20110101|20111231|
0329|143048|100200|groen|7916400|0|0|20090101|20091231|
0329|143048|100200|groen|7730600|0|0|20100101|20101231|
0329|143048|100200|groen|7863260|0|0|20110101|20111231|
0329|143049|100201|groen|8192900|0|0|20090101|20091231|
0329|143049|100201|groen|8000500|0|0|20100101|20101231|
0329|143049|100201|groen|8137792|0|0|20110101|20111231|
0329|143051|100202|groen|7640900|0|0|20090101|20091231|
0329|143051|100202|groen|7461500|0|0|20100101|20101231|
0329|143051|100202|groen|7589542|0|0|20110101|20111231|
0329|143052|100203|groen|7754900|0|0|20090101|20091231|
0329|143052|100203|groen|7572800|0|0|20100101|20101231|
0329|143052|100203|groen|7702752|0|0|20110101|20111231|
0329|143053|100204|groen|7925700|0|0|20090101|20091231|
0329|143053|100204|groen|7739600|0|0|20100101|20101231|
0329|143053|100204|groen|7872415|0|0|20110101|20111231|
0329|143054|100205|groen|8178800|0|0|20090101|20091231|
0329|143054|100205|groen|7986800|0|0|20100101|20101231|
0329|143054|100205|groen|8123857|0|0|20110101|20111231|
0329|143056|100206|groen|7643300|0|0|20090101|20091231|
0329|143056|100206|groen|7463900|0|0|20100101|20101231|
0329|143056|100206|groen|7591984|0|0|20110101|20111231|
0329|143057|100207|groen|7752600|0|0|20090101|20091231|
0329|143058|100208|groen|7794100|0|0|20090101|20091231|
0329|143059|100209|groen|7919100|0|0|20090101|20091231|
0329|143059|100209|groen|7733300|0|0|20100101|20101231|
0329|143059|100209|groen|7866007|0|0|20110101|20111231|
0329|143060|100210|groen|8179800|0|0|20090101|20091231|
0329|143060|100210|groen|7987800|0|0|20100101|20101231|
0329|143060|100210|groen|8124874|0|0|20110101|20111231|
0329|143062|100211|groen|7651000|0|0|20090101|20091231|
0329|143062|100211|groen|7471400|0|0|20100101|20101231|
0329|143062|100211|groen|7599612|0|0|20110101|20111231|
0329|143063|100212|groen|7665300|0|0|20090101|20091231|
0329|143063|100212|groen|7485400|0|0|20100101|20101231|
0329|143063|100212|groen|7613853|0|0|20110101|20111231|
0329|143064|100213|groen|7750700|0|0|20090101|20091231|
0329|143065|100214|groen|7770100|0|0|20090101|20091231|
0329|143066|100215|groen|7931000|0|0|20090101|20091231|
0329|143066|100215|groen|7744800|0|0|20100101|20101231|
0329|143066|100215|groen|7877704|0|0|20110101|20111231|
0329|143067|100216|groen|8171400|0|0|20090101|20091231|
0329|143067|100216|groen|7979600|0|0|20100101|20101231|
0329|143067|100216|groen|8116533|0|0|20110101|20111231|
0329|143068|100217|groen|8692000|0|0|20090101|20091231|
0329|143068|100217|groen|8488000|0|0|20100101|20101231|
0329|143068|100217|groen|8633658|0|0|20110101|20111231|
0329|143070|100218|groen|7655400|0|0|20090101|20091231|
0329|143070|100218|groen|7475700|0|0|20100101|20101231|
0329|143070|100218|groen|7603986|0|0|20110101|20111231|
0329|143071|100219|groen|7676400|0|0|20090101|20091231|
0329|143071|100219|groen|7496200|0|0|20100101|20101231|
0329|143071|100219|groen|7624838|0|0|20110101|20111231|
0329|143072|100220|groen|7756800|0|0|20090101|20091231|
0329|143072|100220|groen|7574700|0|0|20100101|20101231|
0329|143072|100220|groen|7704685|0|0|20110101|20111231|
0329|143073|100221|groen|7786300|0|0|20090101|20091231|
0329|143073|100221|groen|7603500|0|0|20100101|20101231|
0329|143073|100221|groen|7733979|0|0|20110101|20111231|
0329|143074|100222|groen|7925400|0|0|20090101|20091231|
0329|143074|100222|groen|7739400|0|0|20100101|20101231|
0329|143074|100222|groen|7872211|0|0|20110101|20111231|
0329|143075|100223|groen|7962900|0|0|20090101|20091231|
0329|143075|100223|groen|7776000|0|0|20100101|20101231|
0329|143075|100223|groen|7909439|0|0|20110101|20111231|
0329|143076|100224|groen|8183700|0|0|20090101|20091231|
0329|143076|100224|groen|7991600|0|0|20100101|20101231|
0329|143076|100224|groen|8128739|0|0|20110101|20111231|
0329|143077|100225|groen|8262700|0|0|20090101|20091231|
0329|143077|100225|groen|8068700|0|0|20100101|20101231|
0329|143077|100225|groen|8207162|0|0|20110101|20111231|
0329|143078|100226|groen|8722000|0|0|20090101|20091231|
0329|143078|100226|groen|8517300|0|0|20100101|20101231|
0329|143078|100226|groen|8663460|0|0|20110101|20111231|
0329|143079|100227|groen|8911600|0|0|20090101|20091231|
0329|143079|100227|groen|8702400|0|0|20100101|20101231|
0329|143079|100227|groen|8851737|0|0|20110101|20111231|
0329|143081|100228|groen|7653000|0|0|20090101|20091231|
0329|143082|100229|groen|7668500|0|0|20090101|20091231|
0329|143083|100230|groen|7768800|0|0|20090101|20091231|
0329|143083|100230|groen|7586400|0|0|20100101|20101231|
0329|143083|100230|groen|7716586|0|0|20110101|20111231|
0329|143084|100231|groen|7798600|0|0|20090101|20091231|
0329|143084|100231|groen|7615600|0|0|20100101|20101231|
0329|143084|100231|groen|7746287|0|0|20110101|20111231|
0329|143085|100232|groen|7903600|0|0|20090101|20091231|
0329|143086|100233|groen|7982800|0|0|20090101|20091231|
0329|143087|100234|groen|8214100|0|0|20090101|20091231|
0329|143087|100234|groen|8021300|0|0|20100101|20101231|
0329|143087|100234|groen|8158949|0|0|20110101|20111231|
0329|143089|100235|groen|7654100|0|0|20090101|20091231|
0329|143089|100235|groen|7474400|0|0|20100101|20101231|
0329|143089|100235|groen|7602664|0|0|20110101|20111231|
0329|143090|100236|groen|7668300|0|0|20090101|20091231|
0329|143090|100236|groen|7488300|0|0|20100101|20101231|
0329|143090|100236|groen|7616802|0|0|20110101|20111231|
0329|143091|100237|groen|7753900|0|0|20090101|20091231|
0329|143091|100237|groen|7571900|0|0|20100101|20101231|
0329|143091|100237|groen|7701837|0|0|20110101|20111231|
0329|143092|100238|groen|7776800|0|0|20090101|20091231|
0329|143092|100238|groen|7594300|0|0|20100101|20101231|
0329|143092|100238|groen|7724621|0|0|20110101|20111231|
0329|143093|100239|groen|7931600|0|0|20090101|20091231|
0329|143093|100239|groen|7745400|0|0|20100101|20101231|
0329|143093|100239|groen|7878314|0|0|20110101|20111231|
0329|143094|100240|groen|7980700|0|0|20090101|20091231|
0329|143094|100240|groen|7793400|0|0|20100101|20101231|
0329|143094|100240|groen|7927138|0|0|20110101|20111231|
0329|143095|100241|groen|8204800|0|0|20090101|20091231|
0329|143096|100242|groen|8309000|0|0|20090101|20091231|
0329|143097|100243|groen|8657000|0|0|20090101|20091231|
0329|143098|100244|groen|8904100|0|0|20090101|20091231|
0329|143100|100245|groen|7645800|0|0|20090101|20091231|
0329|143100|100245|groen|7466300|0|0|20100101|20101231|
0329|143100|100245|groen|7594425|0|0|20110101|20111231|
0329|143101|100246|groen|7666200|0|0|20090101|20091231|
0329|143101|100246|groen|7486200|0|0|20100101|20101231|
0329|143101|100246|groen|7614666|0|0|20110101|20111231|
0329|143102|100247|groen|7743100|0|0|20090101|20091231|
0329|143103|100248|groen|7770000|0|0|20090101|20091231|
0329|143104|100249|groen|7926100|0|0|20090101|20091231|
0329|143104|100249|groen|7740000|0|0|20100101|20101231|
0329|143104|100249|groen|7872822|0|0|20110101|20111231|
0329|143105|100250|groen|8182900|0|0|20090101|20091231|
0329|143105|100250|groen|7990800|0|0|20100101|20101231|
0329|143105|100250|groen|8127925|0|0|20110101|20111231|
0329|143107|100251|groen|7645000|0|0|20090101|20091231|
0329|143107|100251|groen|7465500|0|0|20100101|20101231|
0329|143107|100251|groen|7593611|0|0|20110101|20111231|
0329|143108|100252|groen|7659100|0|0|20090101|20091231|
0329|143108|100252|groen|7479400|0|0|20100101|20101231|
0329|143108|100252|groen|7607750|0|0|20110101|20111231|
0329|143109|100253|groen|7746600|0|0|20090101|20091231|
0329|143110|100254|groen|7768700|0|0|20090101|20091231|
0329|143111|100255|groen|7945100|0|0|20090101|20091231|
0329|143111|100255|groen|7758600|0|0|20100101|20101231|
0329|143111|100255|groen|7891741|0|0|20110101|20111231|
0329|143112|100256|groen|8213000|0|0|20090101|20091231|
0329|143112|100256|groen|8020200|0|0|20100101|20101231|
0329|143112|100256|groen|8157830|0|0|20110101|20111231|
0329|143114|100257|groen|7652800|0|0|20090101|20091231|
0329|143114|100257|groen|7473200|0|0|20100101|20101231|
0329|143114|100257|groen|7601443|0|0|20110101|20111231|
0329|143115|100258|groen|7673000|0|0|20090101|20091231|
0329|143115|100258|groen|7492800|0|0|20100101|20101231|
0329|143115|100258|groen|7621379|0|0|20110101|20111231|
0329|143116|100259|groen|7752400|0|0|20090101|20091231|
0329|143117|100260|groen|7783500|0|0|20090101|20091231|
0329|143118|100261|groen|7956800|0|0|20090101|20091231|
0329|143118|100261|groen|7770000|0|0|20100101|20101231|
0329|143118|100261|groen|7903336|0|0|20110101|20111231|
0329|143119|100262|groen|8226500|0|0|20090101|20091231|
0329|143119|100262|groen|8033400|0|0|20100101|20101231|
0329|143119|100262|groen|8171256|0|0|20110101|20111231|
0329|143121|100263|groen|7659800|0|0|20090101|20091231|
0329|143121|100263|groen|7480000|0|0|20100101|20101231|
0329|143121|100263|groen|7608360|0|0|20110101|20111231|
0329|143122|100264|groen|7758700|0|0|20090101|20091231|
0329|143123|100265|groen|7791400|0|0|20090101|20091231|
0329|143124|100266|groen|7928200|0|0|20090101|20091231|
0329|143124|100266|groen|7742100|0|0|20100101|20101231|
0329|143124|100266|groen|7874958|0|0|20110101|20111231|
0329|143125|100267|groen|7965900|0|0|20090101|20091231|
0329|143125|100267|groen|7778900|0|0|20100101|20101231|
0329|143125|100267|groen|7912389|0|0|20110101|20111231|
0329|143126|100268|groen|8177800|0|0|20090101|20091231|
0329|143127|100269|groen|8280800|0|0|20090101|20091231|
0329|143128|100270|groen|8659000|0|0|20090101|20091231|
0329|143129|100271|groen|8894700|0|0|20090101|20091231|
0329|143131|100272|groen|8796300|0|0|20090101|20091231|
0329|143131|100272|groen|8589800|0|0|20100101|20101231|
0329|143131|100272|groen|8737205|0|0|20110101|20111231|
0329|143132|100273|groen|10664700|0|0|20090101|20091231|
0329|143133|100274|groen|8826500|0|0|20090101|20091231|
0329|143133|100274|groen|8619300|0|0|20100101|20101231|
0329|143133|100274|groen|8767211|0|0|20110101|20111231|
0329|143134|100275|groen|10332400|0|0|20090101|20091231|
0329|143135|100276|groen|8207200|0|0|20090101|20091231|
0329|143135|100276|groen|8014600|0|0|20100101|20101231|
0329|143135|100276|groen|8152134|0|0|20110101|20111231|
0329|143136|100277|groen|8851400|0|0|20090101|20091231|
0329|143137|100278|groen|8760900|0|0|20090101|20091231|
0329|143137|100278|groen|8555300|0|0|20100101|20101231|
0329|143137|100278|groen|8702113|0|0|20110101|20111231|
0329|143138|100279|groen|10932900|0|0|20090101|20091231|
0329|143139|100280|groen|8799300|0|0|20090101|20091231|
0329|143139|100280|groen|8592700|0|0|20100101|20101231|
0329|143139|100280|groen|8740154|0|0|20110101|20111231|
0329|143140|100281|groen|10588500|0|0|20090101|20091231|
0329|143141|100282|groen|8814300|0|0|20090101|20091231|
0329|143141|100282|groen|8607400|0|0|20100101|20101231|
0329|143141|100282|groen|8755107|0|0|20110101|20111231|
0329|143142|100283|groen|10687500|0|0|20090101|20091231|
0329|143143|100284|groen|9648600|0|0|20090101|20091231|
0329|143143|100284|groen|9422100|0|0|20100101|20101231|
0329|143143|100284|groen|9583787|0|0|20110101|20111231|
0329|143144|100285|groen|10573400|0|0|20090101|20091231|
0329|143144|100285|groen|10325100|0|0|20100101|20101231|
0329|143144|100285|groen|10502283|0|0|20110101|20111231|
0329|143145|100286|groen|11899000|0|0|20090101|20091231|
0329|143146|100287|groen|9757500|0|0|20090101|20091231|
0329|143146|100287|groen|9528400|0|0|20100101|20101231|
0329|143146|100287|groen|9691911|0|0|20110101|20111231|
0329|143147|100288|groen|11054700|0|0|20090101|20091231|
0329|143148|100289|groen|8853800|0|0|20090101|20091231|
0329|143148|100289|groen|8646000|0|0|20100101|20101231|
0329|143148|100289|groen|8794369|0|0|20110101|20111231|
0329|143149|100290|groen|10246700|0|0|20090101|20091231|
0329|143150|100291|groen|9845400|0|0|20090101|20091231|
0329|143150|100291|groen|9614300|0|0|20100101|20101231|
0329|143150|100291|groen|9779285|0|0|20110101|20111231|
0329|143151|100292|groen|11081600|0|0|20090101|20091231|
0329|143152|100293|groen|8840800|0|0|20090101|20091231|
0329|143152|100293|groen|8633200|0|0|20100101|20101231|
0329|143152|100293|groen|8781349|0|0|20110101|20111231|
0329|143153|100294|groen|10449300|0|0|20090101|20091231|
0329|143154|100295|groen|8820000|0|0|20090101|20091231|
0329|143154|100295|groen|8613000|0|0|20100101|20101231|
0329|143154|100295|groen|8760803|0|0|20110101|20111231|
0329|143155|100296|groen|10181600|0|0|20090101|20091231|
0329|143156|100297|groen|8855200|0|0|20090101|20091231|
0329|143156|100297|groen|8647300|0|0|20100101|20101231|
0329|143156|100297|groen|8795691|0|0|20110101|20111231|
0329|143157|100298|groen|10201300|0|0|20090101|20091231|
0329|143158|100299|groen|9853500|0|0|20090101|20091231|
0329|143158|100299|groen|9622200|0|0|20100101|20101231|
0329|143158|100299|groen|9787321|0|0|20110101|20111231|
0329|143159|100300|groen|11320000|0|0|20090101|20091231|
0329|144001|100302|groen|11745000|0|0|20090101|20091231|
0329|144001|100302|groen|11469200|0|0|20100101|20101231|
0329|144001|100302|groen|11666017|0|0|20110101|20111231|
0329|144002|100303|groen|11749600|0|0|20090101|20091231|
0329|144002|100303|groen|11473700|0|0|20100101|20101231|
0329|144002|100303|groen|11670594|0|0|20110101|20111231|
0329|144003|100304|groen|11756500|0|0|20090101|20091231|
0329|144003|100304|groen|11480400|0|0|20100101|20101231|
0329|144003|100304|groen|11677409|0|0|20110101|20111231|
0329|144004|100305|groen|11768800|0|0|20090101|20091231|
0329|144004|100305|groen|11492400|0|0|20100101|20101231|
0329|144004|100305|groen|11689615|0|0|20110101|20111231|
0329|144005|100306|groen|11796200|0|0|20090101|20091231|
0329|144005|100306|groen|11519200|0|0|20100101|20101231|
0329|144005|100306|groen|11716875|0|0|20110101|20111231|
0329|144006|100307|groen|11876500|0|0|20090101|20091231|
0329|144007|100308|groen|11758300|0|0|20090101|20091231|
0329|144007|100308|groen|11482200|0|0|20100101|20101231|
0329|144007|100308|groen|11679240|0|0|20110101|20111231|
0329|144008|100309|groen|11772800|0|0|20090101|20091231|
0329|144008|100309|groen|11496300|0|0|20100101|20101231|
0329|144008|100309|groen|11693582|0|0|20110101|20111231|
0329|144009|100310|groen|11796300|0|0|20090101|20091231|
0329|144009|100310|groen|11519300|0|0|20100101|20101231|
0329|144009|100310|groen|11716976|0|0|20110101|20111231|
0329|144010|100311|groen|11838900|0|0|20090101|20091231|
0329|144011|100312|groen|11859300|0|0|20090101|20091231|
0329|144012|100313|groen|11957400|0|0|20090101|20091231|
0329|144013|100314|groen|11755500|0|0|20090101|20091231|
0329|144013|100314|groen|11479400|0|0|20100101|20101231|
0329|144013|100314|groen|11676392|0|0|20110101|20111231|
0329|144014|100315|groen|11769800|0|0|20090101|20091231|
0329|144014|100315|groen|11493400|0|0|20100101|20101231|
0329|144014|100315|groen|11690632|0|0|20110101|20111231|
0329|144015|100316|groen|11793500|0|0|20090101|20091231|
0329|144015|100316|groen|11516500|0|0|20100101|20101231|
0329|144015|100316|groen|11714128|0|0|20110101|20111231|
0329|144016|100317|groen|11837100|0|0|20090101|20091231|
0329|144016|100317|groen|11559200|0|0|20100101|20101231|
0329|144016|100317|groen|11757561|0|0|20110101|20111231|
0329|144017|100318|groen|11944700|0|0|20090101|20091231|
0329|144018|100319|groen|11755400|0|0|20090101|20091231|
0329|144018|100319|groen|11479300|0|0|20100101|20101231|
0329|144018|100319|groen|11676290|0|0|20110101|20111231|
0329|144019|100320|groen|11758900|0|0|20090101|20091231|
0329|144019|100320|groen|11482800|0|0|20100101|20101231|
0329|144019|100320|groen|11679850|0|0|20110101|20111231|
0329|144020|100321|groen|11772100|0|0|20090101|20091231|
0329|144020|100321|groen|11495700|0|0|20100101|20101231|
0329|144020|100321|groen|11692971|0|0|20110101|20111231|
0329|144021|100322|groen|11778800|0|0|20090101|20091231|
0329|144021|100322|groen|11502200|0|0|20100101|20101231|
0329|144021|100322|groen|11699583|0|0|20110101|20111231|
0329|144022|100323|groen|11794600|0|0|20090101|20091231|
0329|144022|100323|groen|11517600|0|0|20100101|20101231|
0329|144022|100323|groen|11715247|0|0|20110101|20111231|
0329|144023|100324|groen|11805300|0|0|20090101|20091231|
0329|144023|100324|groen|11528100|0|0|20100101|20101231|
0329|144023|100324|groen|11725927|0|0|20110101|20111231|
0329|144024|100325|groen|11829100|0|0|20090101|20091231|
0329|144024|100325|groen|11551300|0|0|20100101|20101231|
0329|144024|100325|groen|11749525|0|0|20110101|20111231|
0329|144025|100326|groen|11838900|0|0|20090101|20091231|
0329|144025|100326|groen|11560900|0|0|20100101|20101231|
0329|144025|100326|groen|11759290|0|0|20110101|20111231|
0329|144026|100327|groen|11909400|0|0|20090101|20091231|
0329|144027|100328|groen|11848600|0|0|20090101|20091231|
0329|144027|100328|groen|11570400|0|0|20100101|20101231|
0329|144027|100328|groen|11768953|0|0|20110101|20111231|
0329|144028|100329|groen|11943700|0|0|20090101|20091231|
0329|144029|100330|groen|11972700|0|0|20090101|20091231|
0329|144030|100331|groen|12140400|0|0|20090101|20091231|
0329|144030|100331|groen|11855400|0|0|20100101|20101231|
0329|144030|100331|groen|12058844|0|0|20110101|20111231|
0329|144031|100332|groen|12479400|0|0|20090101|20091231|
0329|144031|100332|groen|12186400|0|0|20100101|20101231|
0329|144031|100332|groen|12395524|0|0|20110101|20111231|
0329|144033|100333|groen|11850000|0|0|20090101|20091231|
0329|144033|100333|groen|11571700|0|0|20100101|20101231|
0329|144033|100333|groen|11770275|0|0|20110101|20111231|
0329|144034|100334|groen|11948300|0|0|20090101|20091231|
0329|144035|100335|groen|11975200|0|0|20090101|20091231|
0329|144036|100336|groen|12129700|0|0|20090101|20091231|
0329|144036|100336|groen|11844900|0|0|20100101|20101231|
0329|144036|100336|groen|12048164|0|0|20110101|20111231|
0329|144037|100337|groen|12202700|0|0|20090101|20091231|
0329|144037|100337|groen|11916200|0|0|20100101|20101231|
0329|144037|100337|groen|12120687|0|0|20110101|20111231|
0329|144038|100338|groen|12382300|0|0|20090101|20091231|
0329|144038|100338|groen|12091600|0|0|20100101|20101231|
0329|144038|100338|groen|12299097|0|0|20110101|20111231|
0329|144040|100339|groen|11851900|0|0|20090101|20091231|
0329|144040|100339|groen|11573600|0|0|20100101|20101231|
0329|144040|100339|groen|11772208|0|0|20110101|20111231|
0329|144041|100340|groen|11965500|0|0|20090101|20091231|
0329|144041|100340|groen|11684600|0|0|20100101|20101231|
0329|144041|100340|groen|11885113|0|0|20110101|20111231|
0329|144042|100341|groen|12149900|0|0|20090101|20091231|
0329|144042|100341|groen|11864600|0|0|20100101|20101231|
0329|144042|100341|groen|12068202|0|0|20110101|20111231|
0329|144044|100342|groen|11840800|0|0|20090101|20091231|
0329|144044|100342|groen|11562800|0|0|20100101|20101231|
0329|144044|100342|groen|11761223|0|0|20110101|20111231|
